rhyme scheme	stanza	filename	stanza number (in file)
AABB	"Og Saulus selv? Hva hadde han vunnet?
Lykke og storhet hvortil han stundet?
Akk, tåker var storhetens gylne sky.
Vel hadde han vunnet lærdom og ry,"	2011041408091_4_annotated.txt	18
AABB	"hans syn var skjerpet, hans tanke klar,
rabbinernes lov ved sitt hjerte han bar.
Hvert ord var ham hellig, hans streben var ren,
Guds vilje brente som ild i hans ben."	2011041408091_4_annotated.txt	19
AABCBC	"Men freden? Lykken? Var den hans eie?
Akk, flyktet den ikke fra alle hans veie?
En tomhetens gru, en angstens kniv
flenget hans sjel ved natt og ved dag.
Akk, hadde han feilet? Var hele hans liv
fra først til sist et reddsomt bedrag?"	2011041408091_4_annotated.txt	20
AABB	"Da så han den unge rabbinernes sønn
en skikkelse, martret og blodig, men skjønn.
Med klarhet om pannen, skyldfri og fin,
i stenregnens gru, under hopens hvin."	2011041408091_4_annotated.txt	21
AABB	"H a m naget ei tvil, ham engstet ei døden,
han kjente ei hevn, ham tynget ei brøden.
Hans ansikt strålte i fredens glans,
hans bristende blikk så seirens krans."	2011041408091_4_annotated.txt	22
ABAB	"Og alle de andret Den samme ro,
den samme evne og kraft til å bære,
den samme lykke, den samme tro,
den samme lovsang til mesterens ære."	2011041408091_4_annotated.txt	23
ABBA	"Mesteren! Ja, så kaller de ham
som døde hin påske i skjensel og spott,
Jesus frå Nasaret, jødenes drott 
Folkets Messias! Guds sonende lam!"	2011041408091_4_annotated.txt	24
AABB	"Forvirrede flokk — en Messias som dør!?
Deres øyne er dekket av blindhets slør.
Kjente de skriftene, måtte de se:
forbannet er den som henger på tre."	2011041408091_4_annotated.txt	25
AABB	"En lidende frelser? Gådenes gåde!
Grufull og mørk, som ingen kan råde.
Og dog å min Gud! i skriftenes ord
finnes kanhende det ledende spor:"	2011041408091_4_annotated.txt	26
AABB	"«Foraktet han var av menn, og forlatt,
alene han kjempet i angstens natt.
For vår overtredelses skyld ble han såret,
vår synd har han sonet, vår brøde båret."	2011041408091_4_annotated.txt	27
AABB	"Som får för vi vill, alle som én,
ei noen for Gud var skyldfri og ren.
Men alt hva vi syndet og alt hva vi led,
han lindret og læget ved dødens sved."	2011041408091_4_annotated.txt	28
AABB	"Som lammet der ledes ved slakterens hånd,
tålmodig han gikk til fengsel og bånd.
Som fåret der klippes, ei klager sin nød,
så vandret han taus til den blodige død."	2011041408091_4_annotated.txt	29
ABBA	"Man ødslet med spott, med skjellsord og slag,
hans liv ble tatt bort, og klippens hule
hans blodige lemmer tilsist måtte skjule.
Så skjedde det alt etter Herrens behag."	2011041408091_4_annotated.txt	30
AABB	"Så vant han sitt verk, så vant han sin lønn,
for skyldofrets sæd en frukt så skjønn:
Gud Herren ham løste av dødens bånd,
og skabningens lykke han la i hans hånd."	2011041408091_4_annotated.txt	31
AA	"Han sonet dens synd, han fyller dens savn,
og ufødte slekter skal prise hans navn."	2011041408091_4_annotated.txt	32
ABABCC	"Så tegnet Jesaja Jehovas tjener.
Den blomstrende kvist av Davids rot.
kLiivsalige ord, som så mektig forlener
den falne opreisning, den engstede mot.
For selsom likhet! — Guds blødende lam,
det skyldfrie offer! Så kaller de ham."	2011041408091_4_annotated.txt	33
AABBCC	"Å, hvem er dog denne, hvis gjerning og ord
huskes og elskes av liten og stor,
og skarer til lovsang og takk kan henrykke?
Hvem er ha n, som skaper slik strålende lykke
i tuseners hjerter? Hvis kjærlighets glød
luer i glans over lenker og død?"	2011041408091_4_annotated.txt	34
AABCBC	"Hvem er han, hvis tanker og vilje og bud
leves og hyldes, som var han en Gud?
O eiet jeg freden som disse har funnet,
den brennende tro, det strålende håp,
da slapp jeg så gjerne alt jeg har vunnet,
og villig jeg døptes med smertens dåp."	2011041408091_4_annotated.txt	35
ABCC	"Hvorfor hater jeg ham? Hvorfor raser jeg mot
den ene som dog var rettferdig og god?
Jiehova det krever. Hans vei jeg går.
I sannhet, Jehovas vei er hård."	2011041408091_4_annotated.txt	36
AABBCC	"Som pisket av bødler, i rastløs il
jager rabbineren mil etter mil.
Hans sanser er lukket i dyp forakt
for dalenes ynde, for blomstenes prakt,
for farvespillet på fjellenes tinder,
og de hellige steders talløse minner."	2011041408091_4_annotated.txt	37
AA	"Da farer han sammen! I dagningens skjær
han øyner sitt mål: Damaskus er nær!"	2011041408091_4_annotated.txt	38
TABAB	"MOT LIVETS KVELD
Kong Davids livsdag langsomt heller,
av år og dager er han mett.
Hva rikest blomstrer tiden feller,
den sterkeste en dag blir trett."	2011041408047_30_annotated.txt	0
ABAB	"I førti år han bar sin krone,
og var sitt folk en trofast drott.
I ly av hyrdekongens trone
fikk kraftig vokster alt av godt."	2011041408047_30_annotated.txt	1
ABAB	"Mot sterke makter fikk han stride —
for sterke ble de ham iblandt.
Hans brøde ble hans største kvide,
hans synd så tidt hans hender bandt."	2011041408047_30_annotated.txt	2
ABAB	"Men var enn blindet tidt hans øye
av jordens tåke, klam og grå,
Guds tankes klarhet fra det høye
i spredte stråler dog han så."	2011041408047_30_annotated.txt	3
ABAB	"En seer var han mellom prester,
og vismenn lyttet til hans røst.
Et tidens barn, dog tidens mester,
av få forstått, dog manges trøst."	2011041408047_30_annotated.txt	4
ABAB	"Han førte folkets liv og higen
i større syners klarhet inn.
Ved åndens kraft, på skabningsstigen,
sitt folk han løftet, trinn for trinn."	2011041408047_30_annotated.txt	5
ABAB	"Han sådde frø hvis blomster kroner
til denne dag hans sunkne grav.
Hans harpes klang, hans sanger toner
i slektens bryst fra hav til hav."	2011041408047_30_annotated.txt	6
ABAB	"Nå er han trett. Nå er han rede
å løse alle jordens bånd.
Nå har den gamle lagt med glede
sitt kongespir i sønnens hånd."	2011041408047_30_annotated.txt	7
ABAB	"Av Davids sønner står den unge
og vise Salomo beredt
å løfte kongens spir, det tunge,
til landets fred, til landets rett."	2011041408047_30_annotated.txt	8
ABAB	"Og mer enn noen han vil verne
den store arv til alles gavn.
Og derfor gir den gamle gjerne
ham kongerang og kongenavn."	2011041408047_30_annotated.txt	9
ABAB	"«Bli sterk, min sønn! Ta nøye vare
på Herrens vilje, ord og bud.
Bevar din fot fra falskhets snare,
bevar ditt hjerte rent for Gud."	2011041408047_30_annotated.txt	10
ABAB	"For løgn og smiger lukk ditt øre —
stå fast som fjell mot svik og vold.
Besmittet gods din hånd ei røre,
vær i din kraft den ringes skjold."	2011041408047_30_annotated.txt	11
ABAB	"Og ta med takk til Gud din lykke,
med ydmygt sinn ditt nederlag.
Ti Herrens kraft er kongens smykke 
vær sterk og fro på kampens dag."	2011041408047_30_annotated.txt	12
ABAB	"Vær rede når din Gud deg kaller,
bøy under hans din viljes stål.
Om da du seirer eller faller,
du når med ære livets mål."	2011041408047_30_annotated.txt	13
ABAB	"Min store drøm det var å bygge
Guds ark et hus på hellig jord.
Et høyreist tempel, i hvis skygge
var fred for liten og for stor."	2011041408047_30_annotated.txt	14
ABAB	"En fredet plass for Herrens venner,
for trette sinn en styrkes flod 
Jeg fikk ei lov,  ti mine hender
var plettet av uskyldig blod."	2011041408047_30_annotated.txt	15
ABA	"din hånd er ren, din sjel er sterk.
Du er til lysets gjerning båret,
du skal fullbyrde Davids verk."	2011041408047_30_annotated.txt	16
ABAB	"Bygg høyt og stort! Til Herrens ære
la jordens skatter samles inn.
At alle folk på jord kan lære
å kjenne Gud i sjel og sinn."	2011041408047_30_annotated.txt	17
ABAB	"Og en gang over Sions bjerge
skal tendes sol som ei går ned.
Sitt eget folk skal Herren verge
og føre frem til seir og fred."	2011041408047_30_annotated.txt	18
ABAB	"Jeg ser hans dag. Jeg ser ham komme,
den seirens fyrste, stor og vis.
Rettferdig er hans ferd, hans domme —
all jorden fylles av hans pris."	2011041408047_30_annotated.txt	19
ABAB	"Og David løfter sine hender
og signer drott og folk og land.
Den gamle ild i øyet brenner —
klart er hans blikk på gravens rand."	2011041408047_30_annotated.txt	20
ABAB	"Og sjelen rører sine vinger
til flukt fra jordens nød og trang.
Og enn en gang hans harpe klinger
på gammel vis til hjertets sang:"	2011041408047_30_annotated.txt	21
ABAB	"Lov Herren, min sjel!
Lovsyng ham til fløyter og harper og trommer!
Min klippe, min festning, min redder og dommer,
min arv og min del."	2011041408047_30_annotated.txt	22
ABAB	"Min Gud er mitt skjold
han gjemmer deg under sin vinge.
Mot urett og vold
han verger den svake og ringe."	2011041408047_30_annotated.txt	23
ABAB	"Når Herren er vred
forferder han jorden, og himlene bever,
da skjelver i redsel hver skabning som lever
og roper om fred."	2011041408047_30_annotated.txt	24
ABAB	"Han løfter sin røst,
og bjergene ryster og revner.
Og ingen har trøst
når Herren sin helligdom hevner."	2011041408047_30_annotated.txt	25
ABBA	"Hans trone er makt.
Den store han knuser, den sterke han tvinger,
hans ferd er som mulm på kerubenes vinger,
hvem trosser hans akt?"	2011041408047_30_annotated.txt	26
ABAB	"Som tørrede strå
den knitrende ildtunge tenner,
må allting forgå
når Herrens rettferdighet brenner."	2011041408047_30_annotated.txt	27
ABBA	"Men Herren er god!
Den fattige gjemmer han under sin vinge.
Han kveger den trette, han støtter den ringe,
den svake får mod."	2011041408047_30_annotated.txt	28
ABAB	"Hans engel tar med
den sjel som for farene gruer.
Hans veier er fred,
hans lover er lutrende luer."	2011041408047_30_annotated.txt	29
ABBA	"Lov Herren, min sjel
Lovsyng ham til fløyter og harper og trommer
Min klippe, min festning, min redder og dommer,
min arv og min del."	2011041408047_30_annotated.txt	30
ABCB	"Bevar deg, min Gud,
så lukker jeg rolig mitt øye.
Du løser deg ut
for evig fra trengsler og møye."	2011041408047_30_annotated.txt	31
TAABCCB	"NIENDE SANG
Se nybrottsmannen som står for sin plog
så seigvokst som bjørka i vindherjet skog,
hva kan han av utmarken vinne?
Lik hunden som dypt gjennom steinura fløy
fra Åndstadnyken til Gaukværøy,
slik går han seg naken til skinnet."	2007011001018_8_annotated.txt	0
AABCCB	"Vel pløyer han marken med plog og med hest,
men avdrag og renter de står nok til rest
hvor meget av jorda han piner.
Han er nok på marken så fri og så frank,
men minnes må lenken til hus og til bank,
når han møtes med krav og terminer !"	2007011001018_8_annotated.txt	1
ABCCB	"han retter sin krumbøyde, verkende rygg
og strekker seg fritt opp i dagen.
Han stryker av pannen den perlende sved
og ser over torvraukas brune geled
fra dammen til huset og hagen."	2007011001018_8_annotated.txt	2
AABCCB	"Og lyklig er hjertet når sæden vil gro
og stige på marken i grønskende flo
fra skoen og opp over kneet.
Da smaker en kveldskvil med pipa i munn
der oppe på trammen en tyvstjålen stund
I suset av rognebærtreet."	2007011001018_8_annotated.txt	3
AABCCB	"Jo, her skal nok virkes og bygges med tål,
her heller fra lien halv hundrede mål
med alle slags utsyn og løfter!
Jo, her skal nok slites, men uten all sut,
når teigene vokser med lut etter lut
ut mellom de dypskårne grøfter !"	2007011001018_8_annotated.txt	4
AABCCB	"Her skal virkes og kjempes med husbondsvett,
la så storkaksen bare med rever og nett
fange inn sine kroner til gården.
Først skal markene renses for røtter og røs,
så skal jordsmonnet vendes, så reiser han fjøs
med høyavl som strekker til våren."	2007011001018_8_annotated.txt	5
AABCCB	"Det er tungsomt å bygge sitt land etter sikt,
men der stiger av slitet et arbeidets dikt
som i sanndruhet søker sitt like.
Og hver åkerteig inn mellom gjerdene lagt,
det er voksende krefter av folkets makt,
som legger provinser til riket!"	2007011001018_8_annotated.txt	6
AABCCB	"Vel satt man som husmann med bygg og kontrakt,
men odelstanken var arbeidets makt
som sønderslet lenker og plikter,
den kjempet seg fri denne tankes kultur
og satte seg bo i en nordvendt natur,
hvor hvert plogjern på markene dikter"	2007011001018_8_annotated.txt	7
AABCCB	"Se ute på Bølandets solgylne pynt,
der gikk der en vårdag en ung Peer Gynt
og diktet og gol og hermet.
Han stod der om kvelden bak vinduets glugg
og skrev med sin finger i rutenes dugg,
når han ikke var ute og svermet."	2007011001018_8_annotated.txt	8
AABCCB	"Han brygget på noe, og gjorde seg kar.
Han trykket et hefte, og gjaldt som en rar
så uskapt for alle slags yrke.
Men versene sprang av et gåtefullt sinn,
og tonene lyste i sol og i vind
med en underlig varslende styrke."	2007011001018_8_annotated.txt	9
AABCCB	"Han stod der så ofte den skogglade Knut
og speidet i leden fra nyk og fra nut
og seilet i Henriks «Hardanger.
Det kastet sitt bilde i diktningens speil,
og selv gikk han under det flyvende seil
og prøvet sin vinge som sanger !"	2007011001018_8_annotated.txt	10
AABCCB	"Så la han da ut denne ånd av en Pan,
men vendte tilbake som løitnanten Glahn
som streifet i skoger og myrer.
Nå er han som verset i vårdagens vind,
som morild i bølgen, som stjerneskinn —
en eviggjort eventyrer"	2007011001018_8_annotated.txt	11
AABC	"Han ble fabelens navn i det høylagte nord
hvis nordlys på himlen mot rikene for,
Han gjorde seg synlig den munken Vendt,
han gjorde seg synlig i verden!"	2007011001018_8_annotated.txt	12
AABCCB	"Men tilbake det satt her i Krabbevåg vær,
hvor berget er avblåst for blomster og trær
et så levende sinn mot de hine.
La dem fiske og streve med garn og med agn,
her ror i sin verden av havskrømt og sagn
over bårene lille Regine!"	2007011001018_8_annotated.txt	13
AABCCB	"Det er riket som kommer hun ser i et syn,
det steinmørke rike mot himmelens bryn
som hylles i blå fantasier.
Motivet er livet i sjel og i sans,
en eventyrflettet og sommerlig krans
langs alle de stormbare stier."	2007011001018_8_annotated.txt	14
AABCCB	"Det er som et oppkomme inn i et gjel,
når ordene stiger fra hjerte og sjel
og tvinger sitt spill opp i dagen!
Da blomstrer legenden i steinmager grus
og eventyr folder i bjørkenes sus
mot himlen sitt lys av skarlagen —"	2007011001018_8_annotated.txt	15
AABCCB	"Så sadler hun også før leken tar slutt
sin eventyrhest for sin hvite gutt,
og viser ham kveldhimlens saler.
Så rider de ut over gullhavets gulv
på bjørner og rein til polarnattens ulv
mot stjernenes sølvstøv galer."	2007011001018_8_annotated.txt	16
AABCCB	"Men morgenen etter er allting glemt
og manet i jord av det klokkeklemt
som ringer fra Øksnes på tangen.
Det er Magnus den gamle på hjertene klok
som rører ved harpen og åpner sin bok
og blander sin salme i sangen!"	2007011001018_8_annotated.txt	17
AABCCB	"Her satt han så ensom engang opp i nord
og lette seg fram i det sjungekor
som bruste så soltungt i harpen.
Så sang han seg inn i den klokkenes ring
som toner til salmenes palmesving
fra Måsøy og like til Sarpen !"	2007011001018_8_annotated.txt	18
AABCCB	"Så steg han fra havet  til Telemarks hell
hvor fossene stryker i dal og i fjell
sin tone langs lien og skogen.
Så spant han i sangen med harpen i favn
en solgyllen tone i frelserens navn
og pløyde med hånden på plogen!"	2007011001018_8_annotated.txt	19
AABCCB	"Men ennu skal minnes en blond liten møy
som fløy fra sitt skjær til sin regnbueøy
hvor sangernes sanger bodde.
Så rank og så lys gikk hun inn i hans verk
og stod under blomstene enkel og sterk
og hegnet om haven som grodde."	2007011001018_8_annotated.txt	20
AABCCB	"Og blonde fru Gisken vi husker deg vel,
din Kjell og Andrine, din Sankt Hans kveld
med gnister fra stormen og bålet.
Vi sender en hilsen fra torvbålets eim
til Herman og deg på din Hergisheim,
og kaster med blomster mot målet !"	2007011001018_8_annotated.txt	21
AABCCB	"For sangenes lykke er blomster som gror
med strandrosens farve langs fjære og fjord
som trekker hvert hjerte tilbake,
mens solen i natten fra skyenes rull
har pusset mot havet sitt himmelske gull
som en skinnende lysestake !"	2007011001018_8_annotated.txt	22
TABAB	"HAREN OG RÆVEN
Og ræven lå under birkerot
bortved lynget.
Og haren hoppet på letten fot
over lynget."	2012102608111_1_annotated.txt	0
AAB	"Det er vel noe til solskinsdag!
Det glittrer for, og det glittrer bag
over lynget."	2012102608111_1_annotated.txt	1
